TIME,GEO,SEX,AGE,UNIT,Value
2015,Netherlands,Males,53 years,Year,28.6
2015,Netherlands,Males,54 years,Year,27.7
2015,Netherlands,Males,55 years,Year,26.8
2015,Netherlands,Males,56 years,Year,25.9
2015,Netherlands,Males,57 years,Year,25.1
2015,Netherlands,Males,58 years,Year,24.2
2015,Netherlands,Males,59 years,Year,23.3
2015,Netherlands,Males,60 years,Year,22.5
2015,Netherlands,Males,61 years,Year,21.6
2015,Netherlands,Males,62 years,Year,20.8
2015,Netherlands,Males,63 years,Year,20
2015,Netherlands,Males,64 years,Year,19.2
2015,Netherlands,Males,65 years,Year,18.4
2015,Netherlands,Males,66 years,Year,17.6
2015,Netherlands,Males,67 years,Year,16.8
2015,Netherlands,Males,68 years,Year,16.1
2015,Netherlands,Males,69 years,Year,15.3
2015,Netherlands,Males,70 years,Year,14.6
2015,Netherlands,Males,71 years,Year,13.9
2015,Netherlands,Males,72 years,Year,13.2
2015,Netherlands,Males,73 years,Year,12.5
2015,Netherlands,Males,74 years,Year,11.8
2015,Netherlands,Males,75 years,Year,11.1
2015,Netherlands,Males,76 years,Year,10.5
2015,Netherlands,Males,77 years,Year,9.8
2015,Netherlands,Males,78 years,Year,9.2
2015,Netherlands,Males,79 years,Year,8.7
2015,Netherlands,Males,80 years,Year,8.1
2015,Netherlands,Males,81 years,Year,7.6
2015,Netherlands,Males,82 years,Year,7.1
2015,Netherlands,Males,83 years,Year,6.6
2015,Netherlands,Males,84 years,Year,6.2
2015,Netherlands,Males,85 years or over,Year,5.8
2015,Netherlands,Females,Less than 1 year,Year,83.2
2015,Netherlands,Females,1 year,Year,82.5
2015,Netherlands,Females,2 years,Year,81.5
2015,Netherlands,Females,3 years,Year,80.5
2015,Netherlands,Females,4 years,Year,79.5
2015,Netherlands,Females,5 years,Year,78.5
2015,Netherlands,Females,6 years,Year,77.5
2015,Netherlands,Females,7 years,Year,76.5
2015,Netherlands,Females,8 years,Year,75.5
2015,Netherlands,Females,9 years,Year,74.5
2015,Netherlands,Females,10 years,Year,73.5
2015,Netherlands,Females,11 years,Year,72.6
2015,Netherlands,Females,12 years,Year,71.6
2015,Netherlands,Females,13 years,Year,70.6
2015,Netherlands,Females,14 years,Year,69.6
2015,Netherlands,Females,15 years,Year,68.6
2015,Netherlands,Females,16 years,Year,67.6
2015,Netherlands,Females,17 years,Year,66.6
2015,Netherlands,Females,18 years,Year,65.6
2015,Netherlands,Females,19 years,Year,64.6
2015,Netherlands,Females,20 years,Year,63.6
2015,Netherlands,Females,21 years,Year,62.6
2015,Netherlands,Females,22 years,Year,61.6
2015,Netherlands,Females,23 years,Year,60.6
2015,Netherlands,Females,24 years,Year,59.7
2015,Netherlands,Females,25 years,Year,58.7
2015,Netherlands,Females,26 years,Year,57.7
2015,Netherlands,Females,27 years,Year,56.7
2015,Netherlands,Females,28 years,Year,55.7
2015,Netherlands,Females,29 years,Year,54.7
2015,Netherlands,Females,30 years,Year,53.7
2015,Netherlands,Females,31 years,Year,52.7
2015,Netherlands,Females,32 years,Year,51.8
2015,Netherlands,Females,33 years,Year,50.8
2015,Netherlands,Females,34 years,Year,49.8
2015,Netherlands,Females,35 years,Year,48.8
2015,Netherlands,Females,36 years,Year,47.8
2015,Netherlands,Females,37 years,Year,46.9
2015,Netherlands,Females,38 years,Year,45.9
2015,Netherlands,Females,39 years,Year,44.9
2015,Netherlands,Females,40 years,Year,43.9
2015,Netherlands,Females,41 years,Year,42.9
2015,Netherlands,Females,42 years,Year,42
2015,Netherlands,Females,43 years,Year,41
2015,Netherlands,Females,44 years,Year,40
2015,Netherlands,Females,45 years,Year,39.1
2015,Netherlands,Females,46 years,Year,38.1
2015,Netherlands,Females,47 years,Year,37.2
2015,Netherlands,Females,48 years,Year,36.2
2015,Netherlands,Females,49 years,Year,35.3
2015,Netherlands,Females,50 years,Year,34.3
2015,Netherlands,Females,51 years,Year,33.4
2015,Netherlands,Females,52 years,Year,32.5
2015,Netherlands,Females,53 years,Year,31.6
2015,Netherlands,Females,54 years,Year,30.6
2015,Netherlands,Females,55 years,Year,29.7
2015,Netherlands,Females,56 years,Year,28.8
2015,Netherlands,Females,57 years,Year,28
2015,Netherlands,Females,58 years,Year,27.1
2015,Netherlands,Females,59 years,Year,26.2
2015,Netherlands,Females,60 years,Year,25.3
2015,Netherlands,Females,61 years,Year,24.4
2015,Netherlands,Females,62 years,Year,23.6
2015,Netherlands,Females,63 years,Year,22.7
2015,Netherlands,Females,64 years,Year,21.9
2015,Netherlands,Females,65 years,Year,21.1
2015,Netherlands,Females,66 years,Year,20.2
2015,Netherlands,Females,67 years,Year,19.4
2015,Netherlands,Females,68 years,Year,18.6
2015,Netherlands,Females,69 years,Year,17.8
2015,Netherlands,Females,70 years,Year,17
2015,Netherlands,Females,71 years,Year,16.2
2015,Netherlands,Females,72 years,Year,15.4
2015,Netherlands,Females,73 years,Year,14.6
2015,Netherlands,Females,74 years,Year,13.9
2015,Netherlands,Females,75 years,Year,13.1
2015,Netherlands,Females,76 years,Year,12.4
2015,Netherlands,Females,77 years,Year,11.6
2015,Netherlands,Females,78 years,Year,10.9
2015,Netherlands,Females,79 years,Year,10.3
2015,Netherlands,Females,80 years,Year,9.6
2015,Netherlands,Females,81 years,Year,9
2015,Netherlands,Females,82 years,Year,8.4
2015,Netherlands,Females,83 years,Year,7.8
2015,Netherlands,Females,84 years,Year,7.2
2015,Netherlands,Females,85 years or over,Year,6.7
2015,Austria,Males,Less than 1 year,Year,78.8
2015,Austria,Males,1 year,Year,78.1
2015,Austria,Males,2 years,Year,77.1
2015,Austria,Males,3 years,Year,76.1
2015,Austria,Males,4 years,Year,75.1
2015,Austria,Males,5 years,Year,74.1
2015,Austria,Males,6 years,Year,73.1
2015,Austria,Males,7 years,Year,72.1
2015,Austria,Males,8 years,Year,71.1
2015,Austria,Males,9 years,Year,70.1
2015,Austria,Males,10 years,Year,69.1
2015,Austria,Males,11 years,Year,68.1
2015,Austria,Males,12 years,Year,67.2
2015,Austria,Males,13 years,Year,66.2
2015,Austria,Males,14 years,Year,65.2
2015,Austria,Males,15 years,Year,64.2
2015,Austria,Males,16 years,Year,63.2
2015,Austria,Males,17 years,Year,62.2
2015,Austria,Males,18 years,Year,61.3
2015,Austria,Males,19 years,Year,60.3
2015,Austria,Males,20 years,Year,59.3
2015,Austria,Males,21 years,Year,58.3
2015,Austria,Males,22 years,Year,57.4
2015,Austria,Males,23 years,Year,56.4
2015,Austria,Males,24 years,Year,55.4
2015,Austria,Males,25 years,Year,54.5
2015,Austria,Males,26 years,Year,53.5
2015,Austria,Males,27 years,Year,52.5
2015,Austria,Males,28 years,Year,51.6
2015,Austria,Males,29 years,Year,50.6
2015,Austria,Males,30 years,Year,49.6
2015,Austria,Males,31 years,Year,48.6
2015,Austria,Males,32 years,Year,47.7
2015,Austria,Males,33 years,Year,46.7
2015,Austria,Males,34 years,Year,45.7
2015,Austria,Males,35 years,Year,44.8
2015,Austria,Males,36 years,Year,43.8
2015,Austria,Males,37 years,Year,42.9
2015,Austria,Males,38 years,Year,41.9
2015,Austria,Males,39 years,Year,40.9
2015,Austria,Males,40 years,Year,40
2015,Austria,Males,41 years,Year,39
2015,Austria,Males,42 years,Year,38.1
2015,Austria,Males,43 years,Year,37.1
2015,Austria,Males,44 years,Year,36.2
2015,Austria,Males,45 years,Year,35.2
2015,Austria,Males,46 years,Year,34.3
2015,Austria,Males,47 years,Year,33.4
2015,Austria,Males,48 years,Year,32.4
2015,Austria,Males,49 years,Year,31.5
2015,Austria,Males,50 years,Year,30.6
2015,Austria,Males,51 years,Year,29.7
2015,Austria,Males,52 years,Year,28.8
2015,Austria,Males,53 years,Year,27.9
2015,Austria,Males,54 years,Year,27
2015,Austria,Males,55 years,Year,26.2
2015,Austria,Males,56 years,Year,25.3
2015,Austria,Males,57 years,Year,24.5
2015,Austria,Males,58 years,Year,23.6
2015,Austria,Males,59 years,Year,22.8
2015,Austria,Males,60 years,Year,22
2015,Austria,Males,61 years,Year,21.2
2015,Austria,Males,62 years,Year,20.4
2015,Austria,Males,63 years,Year,19.6
2015,Austria,Males,64 years,Year,18.9
2015,Austria,Males,65 years,Year,18.1
2015,Austria,Males,66 years,Year,17.4
2015,Austria,Males,67 years,Year,16.7
2015,Austria,Males,68 years,Year,16
2015,Austria,Males,69 years,Year,15.3
2015,Austria,Males,70 years,Year,14.6
2015,Austria,Males,71 years,Year,13.9
2015,Austria,Males,72 years,Year,13.2
2015,Austria,Males,73 years,Year,12.6
2015,Austria,Males,74 years,Year,11.9
2015,Austria,Males,75 years,Year,11.3
2015,Austria,Males,76 years,Year,10.6
2015,Austria,Males,77 years,Year,10
2015,Austria,Males,78 years,Year,9.4
2015,Austria,Males,79 years,Year,8.9
2015,Austria,Males,80 years,Year,8.3
2015,Austria,Males,81 years,Year,7.7
2015,Austria,Males,82 years,Year,7.3
2015,Austria,Males,83 years,Year,6.8
2015,Austria,Males,84 years,Year,6.4
2015,Austria,Males,85 years or over,Year,5.9
2015,Austria,Females,Less than 1 year,Year,83.7
2015,Austria,Females,1 year,Year,83
2015,Austria,Females,2 years,Year,82
2015,Austria,Females,3 years,Year,81
2015,Austria,Females,4 years,Year,80
2015,Austria,Females,5 years,Year,79
2015,Austria,Females,6 years,Year,78
2015,Austria,Females,7 years,Year,77
2015,Austria,Females,8 years,Year,76
2015,Austria,Females,9 years,Year,75
2015,Austria,Females,10 years,Year,74
2015,Austria,Females,11 years,Year,73
2015,Austria,Females,12 years,Year,72
2015,Austria,Females,13 years,Year,71
2015,Austria,Females,14 years,Year,70
2015,Austria,Females,15 years,Year,69
2015,Austria,Females,16 years,Year,68
2015,Austria,Females,17 years,Year,67.1
2015,Austria,Females,18 years,Year,66.1
2015,Austria,Females,19 years,Year,65.1
2015,Austria,Females,20 years,Year,64.1
2015,Austria,Females,21 years,Year,63.1
2015,Austria,Females,22 years,Year,62.1
2015,Austria,Females,23 years,Year,61.1
2015,Austria,Females,24 years,Year,60.1
2015,Austria,Females,25 years,Year,59.2
2015,Austria,Females,26 years,Year,58.2
2015,Austria,Females,27 years,Year,57.2
2015,Austria,Females,28 years,Year,56.2
2015,Austria,Females,29 years,Year,55.2
2015,Austria,Females,30 years,Year,54.2
2015,Austria,Females,31 years,Year,53.2
2015,Austria,Females,32 years,Year,52.3
2015,Austria,Females,33 years,Year,51.3
2015,Austria,Females,34 years,Year,50.3
2015,Austria,Females,35 years,Year,49.3
2015,Austria,Females,36 years,Year,48.3
2015,Austria,Females,37 years,Year,47.3
2015,Austria,Females,38 years,Year,46.4
2015,Austria,Females,39 years,Year,45.4
2015,Austria,Females,40 years,Year,44.4
2015,Austria,Females,41 years,Year,43.4
2015,Austria,Females,42 years,Year,42.5
2015,Austria,Females,43 years,Year,41.5
2015,Austria,Females,44 years,Year,40.6
2015,Austria,Females,45 years,Year,39.6
2015,Austria,Females,46 years,Year,38.6
2015,Austria,Females,47 years,Year,37.7
2015,Austria,Females,48 years,Year,36.7
2015,Austria,Females,49 years,Year,35.8
2015,Austria,Females,50 years,Year,34.8
2015,Austria,Females,51 years,Year,33.9
2015,Austria,Females,52 years,Year,32.9
2015,Austria,Females,53 years,Year,32
2015,Austria,Females,54 years,Year,31.1
2015,Austria,Females,55 years,Year,30.2
2015,Austria,Females,56 years,Year,29.3
2015,Austria,Females,57 years,Year,28.3
2015,Austria,Females,58 years,Year,27.4
2015,Austria,Females,59 years,Year,26.5
2015,Austria,Females,60 years,Year,25.7
2015,Austria,Females,61 years,Year,24.8
2015,Austria,Females,62 years,Year,23.9
2015,Austria,Females,63 years,Year,23
2015,Austria,Females,64 years,Year,22.2
2015,Austria,Females,65 years,Year,21.3
2015,Austria,Females,66 years,Year,20.5
2015,Austria,Females,67 years,Year,19.7
2015,Austria,Females,68 years,Year,18.9
2015,Austria,Females,69 years,Year,18
2015,Austria,Females,70 years,Year,17.2
2015,Austria,Females,71 years,Year,16.4
2015,Austria,Females,72 years,Year,15.7
2015,Austria,Females,73 years,Year,14.8
2015,Austria,Females,74 years,Year,14.1
2015,Austria,Females,75 years,Year,13.3
2015,Austria,Females,76 years,Year,12.5
2015,Austria,Females,77 years,Year,11.8
2015,Austria,Females,78 years,Year,11
2015,Austria,Females,79 years,Year,10.3
2015,Austria,Females,80 years,Year,9.7
2015,Austria,Females,81 years,Year,9
2015,Austria,Females,82 years,Year,8.3
2015,Austria,Females,83 years,Year,7.8
2015,Austria,Females,84 years,Year,7.2
2015,Austria,Females,85 years or over,Year,6.6
2015,Poland,Males,Less than 1 year,Year,73.5
2015,Poland,Males,1 year,Year,72.8
2015,Poland,Males,2 years,Year,71.8
2015,Poland,Males,3 years,Year,70.9
2015,Poland,Males,4 years,Year,69.9
2015,Poland,Males,5 years,Year,68.9
2015,Poland,Males,6 years,Year,67.9
2015,Poland,Males,7 years,Year,66.9
2015,Poland,Males,8 years,Year,65.9
2015,Poland,Males,9 years,Year,64.9
2015,Poland,Males,10 years,Year,63.9
2015,Poland,Males,11 years,Year,62.9
2015,Poland,Males,12 years,Year,61.9
2015,Poland,Males,13 years,Year,60.9
2015,Poland,Males,14 years,Year,59.9
2015,Poland,Males,15 years,Year,59
2015,Poland,Males,16 years,Year,58
2015,Poland,Males,17 years,Year,57
2015,Poland,Males,18 years,Year,56
2015,Poland,Males,19 years,Year,55.1
2015,Poland,Males,20 years,Year,54.1
2015,Poland,Males,21 years,Year,53.2
2015,Poland,Males,22 years,Year,52.2
2015,Poland,Males,23 years,Year,51.3
2015,Poland,Males,24 years,Year,50.3
2015,Poland,Males,25 years,Year,49.3
2015,Poland,Males,26 years,Year,48.4
2015,Poland,Males,27 years,Year,47.5
2015,Poland,Males,28 years,Year,46.5
2015,Poland,Males,29 years,Year,45.6
2015,Poland,Males,30 years,Year,44.6
2015,Poland,Males,31 years,Year,43.7
2015,Poland,Males,32 years,Year,42.7
2015,Poland,Males,33 years,Year,41.8
2015,Poland,Males,34 years,Year,40.8
2015,Poland,Males,35 years,Year,39.9
2015,Poland,Males,36 years,Year,39
2015,Poland,Males,37 years,Year,38
2015,Poland,Males,38 years,Year,37.1
2015,Poland,Males,39 years,Year,36.2
2015,Poland,Males,40 years,Year,35.3
2015,Poland,Males,41 years,Year,34.4
2015,Poland,Males,42 years,Year,33.4
2015,Poland,Males,43 years,Year,32.5
2015,Poland,Males,44 years,Year,31.7
2015,Poland,Males,45 years,Year,30.8
2015,Poland,Males,46 years,Year,29.9
2015,Poland,Males,47 years,Year,29
2015,Poland,Males,48 years,Year,28.2
2015,Poland,Males,49 years,Year,27.4
2015,Poland,Males,50 years,Year,26.5
2015,Poland,Males,51 years,Year,25.7
2015,Poland,Males,52 years,Year,24.9
2015,Poland,Males,53 years,Year,24.1
2015,Poland,Males,54 years,Year,23.3
2015,Poland,Males,55 years,Year,22.6
2015,Poland,Males,56 years,Year,21.8
2015,Poland,Males,57 years,Year,21.1
2015,Poland,Males,58 years,Year,20.4
2015,Poland,Males,59 years,Year,19.6
2015,Poland,Males,60 years,Year,18.9
2015,Poland,Males,61 years,Year,18.3
2015,Poland,Males,62 years,Year,17.6
2015,Poland,Males,63 years,Year,16.9
2015,Poland,Males,64 years,Year,16.3
2015,Poland,Males,65 years,Year,15.7
2015,Poland,Males,66 years,Year,15.1
2015,Poland,Males,67 years,Year,14.5
2015,Poland,Males,68 years,Year,13.9
2015,Poland,Males,69 years,Year,13.3
2015,Poland,Males,70 years,Year,12.7
2015,Poland,Males,71 years,Year,12.2
2015,Poland,Males,72 years,Year,11.6
2015,Poland,Males,73 years,Year,11.1
2015,Poland,Males,74 years,Year,10.5
2015,Poland,Males,75 years,Year,10
2015,Poland,Males,76 years,Year,9.5
2015,Poland,Males,77 years,Year,9
2015,Poland,Males,78 years,Year,8.5
2015,Poland,Males,79 years,Year,8.1
2015,Poland,Males,80 years,Year,7.6
2015,Poland,Males,81 years,Year,7.2
2015,Poland,Males,82 years,Year,6.8
2015,Poland,Males,83 years,Year,6.5
2015,Poland,Males,84 years,Year,6.1
2015,Poland,Males,85 years or over,Year,5.8
2015,Poland,Females,Less than 1 year,Year,81.6
2015,Poland,Females,1 year,Year,80.9
2015,Poland,Females,2 years,Year,79.9
2015,Poland,Females,3 years,Year,78.9
2015,Poland,Females,4 years,Year,77.9
2015,Poland,Females,5 years,Year,76.9
2015,Poland,Females,6 years,Year,75.9
2015,Poland,Females,7 years,Year,74.9
2015,Poland,Females,8 years,Year,73.9
2015,Poland,Females,9 years,Year,72.9
2015,Poland,Females,10 years,Year,71.9
2015,Poland,Females,11 years,Year,70.9
2015,Poland,Females,12 years,Year,69.9
2015,Poland,Females,13 years,Year,69
2015,Poland,Females,14 years,Year,68
2015,Poland,Females,15 years,Year,67
2015,Poland,Females,16 years,Year,66
2015,Poland,Females,17 years,Year,65
2015,Poland,Females,18 years,Year,64
2015,Poland,Females,19 years,Year,63
2015,Poland,Females,20 years,Year,62
2015,Poland,Females,21 years,Year,61.1
2015,Poland,Females,22 years,Year,60.1
2015,Poland,Females,23 years,Year,59.1
2015,Poland,Females,24 years,Year,58.1
2015,Poland,Females,25 years,Year,57.1
2015,Poland,Females,26 years,Year,56.1
2015,Poland,Females,27 years,Year,55.1
2015,Poland,Females,28 years,Year,54.1
2015,Poland,Females,29 years,Year,53.2
2015,Poland,Females,30 years,Year,52.2
2015,Poland,Females,31 years,Year,51.2
2015,Poland,Females,32 years,Year,50.2
2015,Poland,Females,33 years,Year,49.2
2015,Poland,Females,34 years,Year,48.2
2015,Poland,Females,35 years,Year,47.3
2015,Poland,Females,36 years,Year,46.3
2015,Poland,Females,37 years,Year,45.3
2015,Poland,Females,38 years,Year,44.3
2015,Poland,Females,39 years,Year,43.4
2015,Poland,Females,40 years,Year,42.4
2015,Poland,Females,41 years,Year,41.4
2015,Poland,Females,42 years,Year,40.5
2015,Poland,Females,43 years,Year,39.5
2015,Poland,Females,44 years,Year,38.6
2015,Poland,Females,45 years,Year,37.6
2015,Poland,Females,46 years,Year,36.7
2015,Poland,Females,47 years,Year,35.7
2015,Poland,Females,48 years,Year,34.8
2015,Poland,Females,49 years,Year,33.9
2015,Poland,Females,50 years,Year,33
2015,Poland,Females,51 years,Year,32
2015,Poland,Females,52 years,Year,31.1
2015,Poland,Females,53 years,Year,30.2
2015,Poland,Females,54 years,Year,29.3
2015,Poland,Females,55 years,Year,28.5
2015,Poland,Females,56 years,Year,27.6
2015,Poland,Females,57 years,Year,26.7
2015,Poland,Females,58 years,Year,25.8
2015,Poland,Females,59 years,Year,25
2015,Poland,Females,60 years,Year,24.2
2015,Poland,Females,61 years,Year,23.3
2015,Poland,Females,62 years,Year,22.5
2015,Poland,Females,63 years,Year,21.7
2015,Poland,Females,64 years,Year,20.9
2015,Poland,Females,65 years,Year,20.1
2015,Poland,Females,66 years,Year,19.3
2015,Poland,Females,67 years,Year,18.5
2015,Poland,Females,68 years,Year,17.7
2015,Poland,Females,69 years,Year,17
2015,Poland,Females,70 years,Year,16.2
2015,Poland,Females,71 years,Year,15.5
2015,Poland,Females,72 years,Year,14.8
2015,Poland,Females,73 years,Year,14
2015,Poland,Females,74 years,Year,13.3
2015,Poland,Females,75 years,Year,12.6
2015,Poland,Females,76 years,Year,11.9
2015,Poland,Females,77 years,Year,11.3
2015,Poland,Females,78 years,Year,10.6
2015,Poland,Females,79 years,Year,10
2015,Poland,Females,80 years,Year,9.4
2015,Poland,Females,81 years,Year,8.8
2015,Poland,Females,82 years,Year,8.2
2015,Poland,Females,83 years,Year,7.7
2015,Poland,Females,84 years,Year,7.2
2015,Poland,Females,85 years or over,Year,6.8
2015,Portugal,Males,Less than 1 year,Year,78.1
2015,Portugal,Males,1 year,Year,77.4
2015,Portugal,Males,2 years,Year,76.4
2015,Portugal,Males,3 years,Year,75.4
2015,Portugal,Males,4 years,Year,74.4
2015,Portugal,Males,5 years,Year,73.4
2015,Portugal,Males,6 years,Year,72.5
2015,Portugal,Males,7 years,Year,71.5
2015,Portugal,Males,8 years,Year,70.5
2015,Portugal,Males,9 years,Year,69.5
2015,Portugal,Males,10 years,Year,68.5
2015,Portugal,Males,11 years,Year,67.5
2015,Portugal,Males,12 years,Year,66.5
2015,Portugal,Males,13 years,Year,65.5
2015,Portugal,Males,14 years,Year,64.5
2015,Portugal,Males,15 years,Year,63.5
2015,Portugal,Males,16 years,Year,62.5
2015,Portugal,Males,17 years,Year,61.5
2015,Portugal,Males,18 years,Year,60.6
2015,Portugal,Males,19 years,Year,59.6
2015,Portugal,Males,20 years,Year,58.6
2015,Portugal,Males,21 years,Year,57.6
2015,Portugal,Males,22 years,Year,56.7
2015,Portugal,Males,23 years,Year,55.7
2015,Portugal,Males,24 years,Year,54.7
2015,Portugal,Males,25 years,Year,53.7
2015,Portugal,Males,26 years,Year,52.8
2015,Portugal,Males,27 years,Year,51.8
2015,Portugal,Males,28 years,Year,50.8
2015,Portugal,Males,29 years,Year,49.9
2015,Portugal,Males,30 years,Year,48.9
2015,Portugal,Males,31 years,Year,47.9
2015,Portugal,Males,32 years,Year,47
2015,Portugal,Males,33 years,Year,46
2015,Portugal,Males,34 years,Year,45
2015,Portugal,Males,35 years,Year,44.1
2015,Portugal,Males,36 years,Year,43.1
2015,Portugal,Males,37 years,Year,42.1
2015,Portugal,Males,38 years,Year,41.2
2015,Portugal,Males,39 years,Year,40.2
2015,Portugal,Males,40 years,Year,39.3
2015,Portugal,Males,41 years,Year,38.3
2015,Portugal,Males,42 years,Year,37.4
2015,Portugal,Males,43 years,Year,36.5
2015,Portugal,Males,44 years,Year,35.6
2015,Portugal,Males,45 years,Year,34.7
2015,Portugal,Males,46 years,Year,33.7
2015,Portugal,Males,47 years,Year,32.8
2015,Portugal,Males,48 years,Year,32
2015,Portugal,Males,49 years,Year,31.1
2015,Portugal,Males,50 years,Year,30.2
2015,Portugal,Males,51 years,Year,29.3
2015,Portugal,Males,52 years,Year,28.5
2015,Portugal,Males,53 years,Year,27.6
2015,Portugal,Males,54 years,Year,26.8
2015,Portugal,Males,55 years,Year,25.9
2015,Portugal,Males,56 years,Year,25.1
2015,Portugal,Males,57 years,Year,24.3
2015,Portugal,Males,58 years,Year,23.5
2015,Portugal,Males,59 years,Year,22.7
2015,Portugal,Males,60 years,Year,21.9
2015,Portugal,Males,61 years,Year,21.1
2015,Portugal,Males,62 years,Year,20.4
2015,Portugal,Males,63 years,Year,19.6
2015,Portugal,Males,64 years,Year,18.8
2015,Portugal,Males,65 years,Year,18
2015,Portugal,Males,66 years,Year,17.3
2015,Portugal,Males,67 years,Year,16.5
2015,Portugal,Males,68 years,Year,15.8
2015,Portugal,Males,69 years,Year,15.1
2015,Portugal,Males,70 years,Year,14.4
2015,Portugal,Males,71 years,Year,13.7
2015,Portugal,Males,72 years,Year,13
2015,Portugal,Males,73 years,Year,12.3
2015,Portugal,Males,74 years,Year,11.6
2015,Portugal,Males,75 years,Year,11
2015,Portugal,Males,76 years,Year,10.3
2015,Portugal,Males,77 years,Year,9.7
2015,Portugal,Males,78 years,Year,9.1
2015,Portugal,Males,79 years,Year,8.5
2015,Portugal,Males,80 years,Year,8
2015,Portugal,Males,81 years,Year,7.4
2015,Portugal,Males,82 years,Year,6.9
2015,Portugal,Males,83 years,Year,6.4
2015,Portugal,Males,84 years,Year,6
2015,Portugal,Males,85 years or over,Year,5.5
2015,Portugal,Females,Less than 1 year,Year,84.3
2015,Portugal,Females,1 year,Year,83.5
2015,Portugal,Females,2 years,Year,82.5
2015,Portugal,Females,3 years,Year,81.5
2015,Portugal,Females,4 years,Year,80.5
2015,Portugal,Females,5 years,Year,79.5
2015,Portugal,Females,6 years,Year,78.5
2015,Portugal,Females,7 years,Year,77.5
2015,Portugal,Females,8 years,Year,76.5
2015,Portugal,Females,9 years,Year,75.5
2015,Portugal,Females,10 years,Year,74.5
2015,Portugal,Females,11 years,Year,73.6
2015,Portugal,Females,12 years,Year,72.6
2015,Portugal,Females,13 years,Year,71.6
2015,Portugal,Females,14 years,Year,70.6
2015,Portugal,Females,15 years,Year,69.6
2015,Portugal,Females,16 years,Year,68.6
2015,Portugal,Females,17 years,Year,67.6
2015,Portugal,Females,18 years,Year,66.6
2015,Portugal,Females,19 years,Year,65.6
2015,Portugal,Females,20 years,Year,64.6
2015,Portugal,Females,21 years,Year,63.6
2015,Portugal,Females,22 years,Year,62.6
2015,Portugal,Females,23 years,Year,61.6
2015,Portugal,Females,24 years,Year,60.7
2015,Portugal,Females,25 years,Year,59.7
2015,Portugal,Females,26 years,Year,58.7
2015,Portugal,Females,27 years,Year,57.7
2015,Portugal,Females,28 years,Year,56.7
2015,Portugal,Females,29 years,Year,55.7
2015,Portugal,Females,30 years,Year,54.7
2015,Portugal,Females,31 years,Year,53.7
2015,Portugal,Females,32 years,Year,52.8
2015,Portugal,Females,33 years,Year,51.8
2015,Portugal,Females,34 years,Year,50.8
2015,Portugal,Females,35 years,Year,49.8
2015,Portugal,Females,36 years,Year,48.8
2015,Portugal,Females,37 years,Year,47.8
2015,Portugal,Females,38 years,Year,46.9
2015,Portugal,Females,39 years,Year,45.9
2015,Portugal,Females,40 years,Year,44.9
2015,Portugal,Females,41 years,Year,44
2015,Portugal,Females,42 years,Year,43
2015,Portugal,Females,43 years,Year,42
2015,Portugal,Females,44 years,Year,41.1
2015,Portugal,Females,45 years,Year,40.1
2015,Portugal,Females,46 years,Year,39.2
2015,Portugal,Females,47 years,Year,38.2
2015,Portugal,Females,48 years,Year,37.3
2015,Portugal,Females,49 years,Year,36.3
2015,Portugal,Females,50 years,Year,35.4
2015,Portugal,Females,51 years,Year,34.4
2015,Portugal,Females,52 years,Year,33.5
2015,Portugal,Females,53 years,Year,32.6
2015,Portugal,Females,54 years,Year,31.7
2015,Portugal,Females,55 years,Year,30.7
2015,Portugal,Females,56 years,Year,29.8
2015,Portugal,Females,57 years,Year,28.9
2015,Portugal,Females,58 years,Year,28
2015,Portugal,Females,59 years,Year,27.1
2015,Portugal,Females,60 years,Year,26.1
2015,Portugal,Females,61 years,Year,25.3
2015,Portugal,Females,62 years,Year,24.4
2015,Portugal,Females,63 years,Year,23.5
2015,Portugal,Females,64 years,Year,22.6
2015,Portugal,Females,65 years,Year,21.7
2015,Portugal,Females,66 years,Year,20.8
2015,Portugal,Females,67 years,Year,20
2015,Portugal,Females,68 years,Year,19.1
2015,Portugal,Females,69 years,Year,18.2
2015,Portugal,Females,70 years,Year,17.4
2015,Portugal,Females,71 years,Year,16.6
2015,Portugal,Females,72 years,Year,15.7
2015,Portugal,Females,73 years,Year,14.9
2015,Portugal,Females,74 years,Year,14.1
2015,Portugal,Females,75 years,Year,13.4
2015,Portugal,Females,76 years,Year,12.6
2015,Portugal,Females,77 years,Year,11.8
2015,Portugal,Females,78 years,Year,11.1
2015,Portugal,Females,79 years,Year,10.4
2015,Portugal,Females,80 years,Year,9.7
2015,Portugal,Females,81 years,Year,9.1
2015,Portugal,Females,82 years,Year,8.4
2015,Portugal,Females,83 years,Year,7.9
2015,Portugal,Females,84 years,Year,7.3
2015,Portugal,Females,85 years or over,Year,6.8
2015,Romania,Males,Less than 1 year,Year,71.5
2015,Romania,Males,1 year,Year,71.1
2015,Romania,Males,2 years,Year,70.1
2015,Romania,Males,3 years,Year,69.1
2015,Romania,Males,4 years,Year,68.2
2015,Romania,Males,5 years,Year,67.2
2015,Romania,Males,6 years,Year,66.2
2015,Romania,Males,7 years,Year,65.2
2015,Romania,Males,8 years,Year,64.2
2015,Romania,Males,9 years,Year,63.2
2015,Romania,Males,10 years,Year,62.2
2015,Romania,Males,11 years,Year,61.3
2015,Romania,Males,12 years,Year,60.3
2015,Romania,Males,13 years,Year,59.3
2015,Romania,Males,14 years,Year,58.3
